142,-1126.593872,410.475586,1049.095459,-1134.131348,148.178268,1041.461914,-1306.32605,333.929871,1085.303833,-1304.901123,228.115036,1088.439453,-1203.026855,466.946014,958.79425,-1220.289429,104.314751,962.719666,-1049.728638,462.64798,561.5,-1224.229248,165.540024,518.268921,-1177.220215,404.174652,127.610214,-1325.660767,225.008301,83.698135,-1008.795,402.87018,56.96232,-1203.227905,235.085068,42.958031
143,-1113.347778,410.381744,1047.889526,-1123.059204,147.970215,1039.825684,-1293.957153,334.680542,1084.31189,-1292.982544,228.87796,1087.484863,-1189.773926,467.263763,957.912476,-1209.633423,104.82251,961.729492,-1035.23645,461.200897,560.748535,-1221.376465,165.38649,518.178589,-1135.487549,405.083954,119.072784,-1325.575562,225.652573,84.150772,-1010.767395,403.287018,57.196232,-1203.286377,235.395157,43.007835
144,-1100.071167,410.249786,1046.406982,-1111.766479,147.805847,1038.083374,-1281.52417,335.473602,1083.014893,-1281.005737,229.688797,1086.262695,-1176.465332,467.564392,956.662048,-1198.875854,105.330345,960.525635,-1021.35675,459.688751,559.402466,-1218.289307,165.261887,518.045898,-1093.433838,406.027252,111.663818,-1325.475952,226.307083,84.604965,-962.0896,407.102356,60.096619,-1203.403564,235.712341,43.069305
145,-1086.768921,410.077423,1044.673096,-1100.252319,147.684998,1036.237549,-1269.01416,336.301788,1081.428101,-1268.952637,230.539734,1084.784058,-1163.085205,467.848328,955.065125,-1187.947388,105.850037,959.116089,-1007.996277,458.138153,557.513672,-1214.942261,165.160492,517.862976,-1051.344971,406.969849,105.490601,-1325.354614,226.949127,85.067421,-915.149414,410.181488,64.008621,-1203.566162,236.026215,43.138607
146,-1073.445923,409.863129,1042.716919,-1088.516235,147.607391,1034.291992,-1256.414429,337.157104,1079.571777,-1256.805786,231.422195,1083.064209,-1149.618652,468.117218,953.151062,-1176.803467,106.391861,957.514404,-995.043945,456.574127,555.148804,-1211.306641,165.077774,517.622009,-1009.553711,407.8703,100.598633,-1325.202148,227.555954,85.54686,-869.964905,412.52475,68.906082,-1203.757446,236.324783,43.212727
147,-1060.106567,409.606445,1040.57019,-1076.557129,147.572647,1032.252441,-1243.713257,338.031128,1077.470703,-1244.548096,232.327042,1081.121826,-1136.051636,468.37384,950.95575,-1165.44043,106.959129,955.745117,-982.374268,455.01944,552.387695,-1207.349365,165.010422,517.314819,-968.430237,408.681793,96.967659,-1325.007935,228.105804,86.054153,-826.584534,414.133728,74.717087,-1203.957642,236.594711,43.289429
148,-1046.753906,409.308228,1038.268066,-1064.374634,147.580246,1030.125854,-1230.899414,338.914948,1075.154175,-1232.163574,233.24472,1078.97876,-1122.371338,468.622162,948.520874,-1153.900146,107.547287,953.845642,-969.851196,453.494019,549.321106,-1203.032837,164.956329,516.933228,-928.368835,409.354279,94.512375,-1324.760986,228.578568,86.602463,-785.101074,415.01297,81.301483,-1204.14502,236.822342,43.367073
149,-1033.390381,408.970886,1035.847778,-1051.96814,147.629501,1027.921265,-1217.962891,339.799469,1072.654907,-1219.637451,234.165497,1076.660156,-1108.566406,468.867004,945.893066,-1142.258789,108.146706,951.863708,-957.333618,452.014709,546.047913,-1198.315186,164.914307,516.468811,-889.770935,409.837402,93.088173,-1324.450806,228.956299,87.207588,-745.656982,415.172607,88.436943,-1204.296875,236.994171,43.443977
150,-1020.016785,408.59848,1033.348633,-1039.338135,147.719604,1025.649902,-1204.894531,340.675537,1070.009033,-1206.956543,235.07959,1074.194092,-1094.627319,469.114014,943.123169,-1130.601807,108.747383,949.850525,-944.680664,450.595215,542.671509,-1193.150146,164.883774,515.912903,-853.025696,410.084198,92.501976,-1324.068115,229.223328,87.888237,-708.441528,414.631104,95.817848,-1204.392212,237.098221,43.517769
151,-1006.632446,408.196838,1030.811523,-1026.485596,147.849564,1023.324768,-1191.686646,341.534302,1067.255127,-1194.109009,235.977524,1071.610474,-1080.546387,469.369354,940.264771,-1118.996094,109.343163,947.850708,-931.758301,449.245941,539.296448,-1187.487671,164.864441,515.257019,-818.489929,410.054779,92.527412,-1323.60437,229.366058,88.666405,-673.67688,413.41803,103.068413,-1204.412842,237.124771,43.584583
152,-993.234985,407.773529,1028.277588,-1013.412292,148.018219,1020.961304,-1178.333008,342.367249,1064.433716,-1181.085693,236.850266,1068.94165,-1066.317871,469.639618,937.373352,-1107.467041,109.933578,945.893799,-918.444946,447.974457,536.024353,-1181.274292,164.85585,514.492859,-786.468506,409.720734,92.923012,-1323.051514,229.372757,89.567642,-641.596802,411.57608,109.768852,-1204.345459,237.067734,43.638557
153,-979.820496,407.33783,1025.78833,-1000.121704,148.224289,1018.576782,-1164.829224,343.166656,1061.586304,-1167.879028,237.689453,1066.221069,-1051.938843,469.931396,934.504822,-1095.991211,110.522827,943.988831,-904.637573,446.785583,532.950256,-1174.454224,164.857025,513.612793,-757.197205,409.068329,93.451889,-1322.400635,229.233017,90.621246,-612.418823,409.161987,115.491577,-1204.183594,236.925674,43.671665
154,-966.383545,406.900513,1023.384216,-986.61853,148.466415,1016.19043,-1151.172485,343.925659,1058.755005,-1154.484619,238.487656,1063.483154,-1037.408569,470.25119,931.714539,-1084.502319,111.116936,942.123352,-890.256592,445.681885,530.15918,-1166.969238,164.866165,512.610046,-730.829407,408.10144,93.900757,-1321.639038,228.937439,91.860283,-586.315674,406.246307,119.842384,-1203.929688,236.702591,43.674149
155,-952.917358,406.473602,1021.104187,-972.909302,148.743118,1013.823486,-1137.362427,344.638489,1055.981323,-1140.900269,239.238556,1060.763062,-1022.729065,470.605011,929.055908,-1072.906006,111.720711,940.267456,-875.249817,444.663971,527.722778,-1158.760498,164.880386,511.479401,-707.428406,406.842682,94.096313,-1320.748047,228.477264,93.321381,-563.388367,402.911835,122.501144,-1203.595337,236.40863,43.635647
156,-939.414246,406.070068,1018.984863,-959.00238,149.052902,1011.498413,-1123.400757,345.30069,1053.306152,-1127.127075,239.937057,1058.095581,-1007.905396,470.998322,926.579163,-1061.097412,112.335762,938.380981,-859.595581,443.730835,525.697205,-1149.768799,164.89563,510.217346,-686.966187,405.333038,93.917229,-1319.699097,227.844269,95.044304,-543.645752,399.251129,123.256226,-1203.201416,236.060211,43.547005
157,-925.865784,405.703491,1017.060059,-944.908081,149.394241,1009.239258,-1109.291626,345.909271,1050.768188,-1113.168823,240.579468,1055.515137,-992.945618,471.435669,924.330505,-1048.974731,112.959824,936.42395,-843.303833,442.880219,524.12085,-1139.935547,164.906677,508.822723,-669.328491,403.629486,93.300362,-1318.450439,227.030823,97.07119,-526.993225,395.363159,122.027969,-1202.777466,235.679504,43.402813
158,-912.26355,405.387573,1015.359863,-930.638672,149.765701,1007.07074,-1095.041626,346.462738,1048.403809,-1099.032593,241.163574,1053.054688,-977.860962,471.920502,922.350647,-1036.447266,113.586975,934.367249,-826.416199,442.108887,523.013794,-1129.204468,164.907242,507.29715,-654.326416,401.800781,92.240807,-1316.944092,226.030243,99.445518,-513.233215,391.349487,118.8778,-1202.35791,235.293579,43.204338
159,-898.599426,405.135803,1013.910278,-916.208496,150.165848,1005.018372,-1080.65979,346.961121,1046.246826,-1084.728271,241.688614,1050.746094,-962.665771,472.455048,920.674561,-1023.439819,114.208282,932.203003,-809.004456,441.41275,522.377319,-1117.522583,164.890289,505.645447,-641.713135,399.921906,90.785797,-1315.103516,224.837372,102.21077,-502.076324,387.310303,114.002022,-1201.977905,234.932495,42.962654
160,-884.86615,404.960938,1012.732727,-901.633789,150.593399,1003.107544,-1066.157715,347.406036,1044.326904,-1070.268677,242.155334,1048.618896,-947.377625,473.040253,919.330322,-1009.893066,114.812698,929.95166,-791.167908,440.787323,522.194763,-1104.841553,164.848389,503.876221,-631.203369,398.067535,89.023766,-1312.832275,223.449356,105.408798,-493.163177,383.340576,107.711212,-1201.666382,234.626678,42.70155
161,-871.0578,404.874573,1011.843689,-886.932617,151.047134,1001.363586,-1051.549438,347.800507,1042.670166,-1055.669312,242.565872,1046.700317,-932.01709,473.675537,918.338867,-995.764343,115.388596,927.663025,-773.029358,440.227783,522.432861,-1091.119629,164.774109,502.002167,-622.494995,396.305511,87.069931,-1310.014771,221.866638,109.077988,-486.093597,379.526093,100.398186,-1201.438232,234.404068,42.459854
162,-857.170227,404.886902,1011.254578,-872.124573,151.525955,999.810791,-1036.850952,348.148834,1041.29834,-1040.948242,242.923645,1045.014648,-916.607666,474.358887,917.713501,-981.028442,115.925888,925.411682,-754.730408,439.729309,523.043884,-1076.322876,164.660522,500.040527,-615.288818,394.691101,85.050652,-1306.518555,220.093948,113.251228,-480.45874,375.940277,92.499092,-1201.284912,234.286255,42.292545
163,-843.201599,405.006256,1010.971558,-857.230652,152.028824,998.472412,-1022.080627,348.456512,1040.228638,-1026.12561,243.233185,1043.583252,-901.175537,475.086884,917.460144,-965.680359,116.418938,923.284973,-736.425964,439.287415,523.968445,-1060.427734,164.501663,498.013458,-609.306091,393.262695,83.088379,-1302.198364,218.141373,117.953766,-475.87323,372.641296,84.452682,-1201.164063,234.284882,42.27029
164,-829.152405,405.238922,1010.995667,-842.272766,152.554794,997.369873,-1007.25824,348.729797,1039.473389,-1011.223572,243.499939,1042.42395,-885.748962,475.854645,917.577271,-949.740417,116.869743,921.367981,-718.278748,438.898193,525.138794,-1043.422241,164.292923,495.948151,-604.301086,392.039825,81.289124,-1296.9021,216.025253,123.201019,-472.001831,369.670288,76.662674,-1200.991089,234.398361,42.476921
165,-815.026001,405.588928,1011.322876,-827.273621,153.102951,996.5224,-992.40509,348.975616,1039.040283,-996.265442,243.730011,1041.551147,-870.358215,476.656036,918.056213,-933.259888,117.291016,919.726868,-700.453064,438.558502,526.482117,-1025.307617,164.031433,493.877014,-600.069336,391.023224,79.733513,-1290.478149,213.769058,128.996429,-468.578735,367.050446,69.467407,-1200.631592,234.609314,43.004517
166,-800.828369,406.057983,1011.944275,-812.256287,153.672379,995.946655,-977.543396,349.201172,1038.932129,-981.275574,243.929962,1040.975098,-855.034668,477.483826,918.881836,-916.325195,117.707954,918.395935,-683.109375,438.266357,527.9245,-1006.099548,163.716171,491.837555,-596.450012,390.19751,78.472092,-1282.782593,211.403763,135.329407,-465.416931,364.787689,63.119423,-1199.896729,234.88356,43.946079
167,-786.568298,406.645355,1012.846741,-797.243591,154.262146,995.65625,-962.695862,349.413696,1039.147339,-966.278687,244.106506,1040.702637,-839.810242,478.329803,920.03302,-899.0578,118.157158,917.371948,-666.398621,438.020905,529.394226,-985.829529,163.348099,489.871857,-593.32428,389.535217,77.524841,-1273.687622,208.967941,142.173462,-462.407867,362.872314,57.776154,-1198.5448,235.171127,45.386021
168,-772.257263,407.348053,1014.012939,-782.258057,154.871262,995.661316,-947.885254,349.620087,1039.679688,-951.299683,244.266235,1040.73645,-824.716919,479.185089,921.483643,-881.607971,118.681633,916.618835,-650.457214,437.822449,530.825378,-964.544739,162.930038,488.026215,-590.610474,389.001892,76.884064,-1263.088379,206.507355,149.484497,-459.512115,361.282074,53.501129,-1196.288086,235.409546,47.389576
169,-757.909119,408.160797,1015.422058,-767.32135,155.498657,995.968323,-933.133972,349.826721,1040.518677,-936.362732,244.415436,1041.075562,-809.785767,480.040283,923.203308,-864.143433,119.321945,916.081604,-635.403198,437.672333,532.160461,-942.308289,162.4664,486.350006,-588.256226,388.561737,76.519981,-1250.908447,204.073898,157.199417,-456.743896,359.985779,50.27409,-1192.808228,235.529465,49.993187
170,-743.539795,409.076355,1017.050232,-752.453796,156.143158,996.579834,-918.463562,350.039154,1041.650024,-921.49115,244.559814,1041.714722,-795.046265,480.885834,925.158264,-846.833374,120.105583,915.707275,-621.332275,437.572601,533.352844,-919.198303,161.96283,484.894379,-586.230835,388.181946,76.387566,-1237.104126,201.723969,165.235092,-454.151703,358.947205,48.007481,-1187.777954,235.462326,53.199306
171,-729.167053,410.085541,1018.871338,-737.674377,156.803513,997.494141,-903.894043,350.261902,1043.055786,-906.706787,244.704346,1042.645386,-780.525696,481.712219,927.312561,-829.833252,121.03714,915.466125,-608.315796,437.525543,534.367981,-895.306458,161.42572,483.710938,-584.516663,387.836426,76.433739,-1221.665527,199.516144,173.487869,-451.798889,358.128906,46.566391,-1180.886475,235.147903,56.97887
172,-714.809753,411.177673,1020.857056,-722.999939,157.478348,998.7052,-889.443848,350.498413,1044.714722,-892.029846,244.853088,1043.85498,-766.248169,482.510345,929.62854,-813.270874,122.092361,915.366028,-596.398987,437.533142,535.184082,-870.736328,160.861755,482.84967,-583.102173,387.507568,76.603981,-1204.615601,197.508484,181.833633,-449.746307,357.495239,45.789322,-1171.858398,234.539398,61.280113
173,-700.487732,412.34079,1022.977905,-708.445496,158.166199,1000.202759,-875.12915,350.750793,1046.602783,-877.47821,245.009109,1045.328003,-752.234192,483.271576,932.068054,-797.237061,123.217987,915.456055,-585.600891,437.596466,535.792175,-845.60083,160.277466,482.356964,-581.976318,387.186554,76.84758,-1186.006348,195.755463,190.128967,-448.039398,357.014465,45.50737,-1160.460815,233.60408,66.035393
174,-686.221069,413.561981,1025.203491,-694.023621,158.865479,1001.971924,-860.963867,351.019897,1048.693848,-863.067566,245.174408,1047.045044,-738.500061,483.98819,934.59314,-781.779846,124.338127,915.816772,-575.914856,437.715057,536.194885,-820.01947,159.678711,482.273651,-581.124512,386.872131,77.121437,-1165.914429,194.304657,198.213257,-446.700226,356.65979,45.560196,-1146.501465,232.322083,71.15609
175,-672.02948,414.827576,1027.503174,-679.744446,159.574524,1003.993774,-846.959045,351.305267,1050.959106,-848.810852,245.349899,1048.984253,-725.057495,484.653503,937.166626,-766.901001,125.366447,916.539856,-567.310303,437.886414,536.404907,-794.115479,159.070526,482.632782,-580.526489,386.568481,77.39212,-1144.433838,193.193817,205.912201,-445.725311,356.409332,45.807793,-1129.832397,230.686783,76.518562
176,-657.93219,416.123688,1029.846069,-665.615723,160.29155,1006.245056,-833.123108,351.605194,1053.36853,-834.718445,245.5354,1051.120728,-711.913147,485.261871,939.752808,-752.555054,126.221481,917.704041,-559.734924,438.105652,536.443054,-768.012634,158.456955,483.457611,-580.155762,386.282562,77.636551,-1121.668823,192.448227,213.042618,-445.087524,356.245453,46.137688,-1110.364624,228.708481,81.955727
177,-643.947021,417.43634,1032.202271,-651.642639,161.014603,1008.698792,-819.461426,351.916901,1055.890747,-820.797791,245.729782,1053.427246,-699.068909,485.809021,942.317993,-738.651733,126.841614,919.353516,-553.118164,438.365356,536.335815,-741.832581,157.840973,484.760223,-579.980225,386.021423,77.841415,-1097.726929,192.078873,219.418594,-444.741608,356.153595,46.467819,-1088.085083,226.418182,87.264359
178,-630.090149,418.75177,1034.542114,-637.827881,161.741653,1011.32428,-805.976563,352.236542,1058.493652,-807.05365,245.930969,1055.874146,-686.521362,486.292023,944.83075,-725.064514,127.195602,921.486267,-547.37439,438.655731,536.112976,-715.691833,157.224731,486.539948,-579.963806,385.7901,78.001862,-1072.711792,192.081619,224.858505,-444.631073,356.121033,46.745728,-1063.065552,223.868576,92.224525
179,-616.375793,420.056763,1036.837646,-624.171936,162.470459,1014.087646,-792.668213,352.559479,1061.144287,-793.487915,246.136093,1058.430176,-674.26239,486.709229,947.262329,-711.64679,127.286201,924.053711,-542.407043,438.964783,535.805359,-689.699829,156.609772,488.782898,-580.068298,385.590088,78.119667,-1046.71814,192.437271,229.192734,-444.695496,356.135864,46.944958,-1035.45813,221.131729,96.622276
180,-602.815674,421.338867,1039.061646,-610.672913,163.198593,1016.952209,-779.533447,352.880371,1063.810181,-780.100037,246.341629,1061.062744,-662.279541,487.060394,949.586914,-698.253784,127.146301,926.972107,-538.112488,439.279022,535.442566,-663.95697,155.99733,491.461548,-580.255737,385.418732,78.201271,-1019.827148,193.112869,232.271317,-444.876801,356.186279,47.059715,-1005.479492,218.293732,100.268616
181,-589.418762,422.586548,1041.188965,-597.327087,163.923416,1019.879089,-766.566772,353.193481,1066.458374,-766.886719,246.543533,1063.737671,-650.55603,487.346466,951.781311,-684.765503,126.829369,930.139954,-534.383728,439.584198,535.05127,-638.553162,155.388718,494.535217,-580.490295,385.26947,78.25592,-992.10376,194.063843,233.971237,-445.123871,356.260284,47.098724,-973.389893,215.447571,103.012917
182,-576.191345,423.789398,1043.195801,-584.128723,164.642044,1022.827759,-753.760559,353.492706,1069.057129,-753.842407,246.737427,1066.420654,-639.071899,487.569519,953.825745,-671.103821,126.397301,933.455811,-531.114014,439.866119,534.654053,-613.567261,154.785568,497.95105,-580.740173,385.132874,78.294029,-963.595154,195.236862,234.202621,-445.395294,356.345734,47.079243,-939.469116,212.685028,104.750504
183,-563.136536,424.938202,1045.060425,-571.070618,165.351303,1025.756348,-741.10498,353.771912,1071.575195,-740.959595,246.918701,1069.07666,-627.804199,487.732666,955.703003,-657.240601,125.909035,936.831909,-528.19989,440.111511,534.268433,-589.066467,154.190155,501.645355,-580.978577,384.997986,78.325935,-934.330627,196.573059,232.913559,-445.660309,356.431,47.021793,-903.994507,210.088715,105.425812
184,-550.254333,426.025177,1046.762939,-558.144104,166.047745,1028.623047,-728.588684,354.025024,1073.98291,-728.228516,247.082642,1071.671021,-616.727966,487.839844,957.399109,-643.196472,125.41217,940.199524,-525.543945,440.30899,533.906372,-565.106812,153.60556,505.545685,-581.18457,384.854004,78.360924,-904.322449,198.011368,230.093307,-445.898285,356.50531,46.946117,-867.222961,207.724701,105.032013
185,-537.541687,427.043823,1048.285278,-545.339355,166.727692,1031.38562,-716.198975,354.246216,1076.251953,-715.638,247.224655,1074.169678,-605.816833,487.89563,958.902649,-629.032593,124.938591,943.506714,-523.056824,440.449677,533.574585,-541.733459,153.03566,509.572906,-581.343384,384.691833,78.406685,-873.567627,199.491455,225.773834,-446.09726,356.55957,46.868496,-829.378601,205.637589,103.608238
186,-524.992676,427.989075,1049.611816,-532.645691,167.387161,1034.003418,-703.921814,354.430054,1078.355713,-703.175232,247.340332,1076.539307,-595.043701,487.905121,960.205078,-614.838562,124.504097,946.710815,-520.658875,440.527832,533.27478,-518.981506,152.485153,513.643921,-581.446045,384.505219,78.468987,-842.050293,200.956238,220.029556,-446.252228,356.586884,46.800365,-790.646179,203.847229,101.235016
187,-512.598267,428.8573,1050.72876,-520.051514,168.022018,1036.43689,-691.742432,354.571564,1080.270142,-690.82605,247.425537,1078.748413,-584.38147,487.873718,961.300232,-600.718506,124.111145,949.769104,-518.28064,440.541077,533.004272,-496.876923,151.959335,517.67395,-581.489014,384.291534,78.551659,-809.744568,202.353653,212.975647,-446.362946,356.582794,46.7481,-751.169678,202.348938,98.028442
188,-500.346924,429.646149,1051.624512,-507.544678,168.627914,1038.649414,-679.645569,354.666443,1081.973022,-678.5755,247.476578,1080.767334,-573.803589,487.806976,962.184326,-586.774841,123.753502,952.631714,-515.863708,440.49057,532.756958,-475.437592,151.463898,521.579468,-581.473145,384.052002,78.656647,-776.617981,203.637558,204.764877,-446.432495,356.545563,46.713566,-711.055542,201.115433,94.133842
189,-488.22464,430.354553,1052.289429,-495.11261,169.200439,1040.606689,-667.615417,354.711121,1083.44519,-666.407471,247.490173,1082.568604,-563.284241,487.710388,962.855713,-573.091614,123.421371,955.239319,-513.360291,440.380737,532.524231,-454.67395,151.004578,525.280518,-581.402771,383.791321,78.784286,-742.635315,204.768127,195.583298,-446.465668,356.475952,46.695187,-670.378052,200.100967,89.719261
190,-476.215179,430.982544,1052.716431,-482.742371,169.735168,1042.278564,-655.635986,354.702698,1084.669922,-654.305298,247.463669,1084.127808,-552.799194,487.589264,963.314758,-559.718018,123.105652,957.526062,-510.732544,440.218811,532.295959,-434.589783,150.586823,528.703003,-581.284912,383.516663,78.933556,-707.762756,205.711533,185.644928,-446.468201,356.376862,46.689182,-629.186218,199.247147,84.969383
191,-464.300507,431.531189,1052.900269,-470.420776,170.227737,1043.638916,-643.691406,354.63916,1085.633667,-642.251892,247.394943,1085.423462,-542.325623,487.448608,963.563416,-546.658691,122.800247,959.427307,-507.951782,440.014404,532.061279,-415.182709,150.215439,531.780884,-581.127686,383.236786,79.102486,-671.972534,206.439468,175.185425,-446.446075,356.252869,46.690708,-587.511475,198.489014,80.080246
192,-452.460968,432.002441,1052.838135,-458.13446,170.673935,1044.666504,-631.765625,354.519348,1086.325928,-630.229553,247.282532,1086.437744,-531.842468,487.292938,963.605225,-533.874634,122.502319,960.889832,-504.997284,439.778656,531.809692,-396.444214,149.894287,534.457886,-580.939941,382.960449,79.288475,-635.248169,206.928513,164.455139,-446.40506,356.109558,46.694786,-545.375122,197.762039,75.254601
193,-440.675781,432.398895,1052.529297,-445.870026,171.069778,1045.345215,-619.842957,354.342926,1086.73938,-618.220703,247.125595,1087.156372,-521.330261,487.126251,963.44519,-521.296997,122.211098,961.880859,-501.854828,439.523499,531.531311,-378.35968,149.625885,536.688843,-580.730103,382.695374,79.488716,-597.59021,207.159821,153.711227,-446.35083,355.952881,46.696915,-502.795776,197.007813,70.697838
194,-428.923187,432.723633,1051.975342,-433.613953,171.411606,1045.664429,-607.907715,354.110352,1086.870117,-606.20752,246.923996,1087.56958,-510.771057,486.951813,963.089172,-508.848907,121.926292,962.39325,-498.515259,439.260834,531.21759,-360.907959,149.411301,538.440979,-580.505493,382.447235,79.700531,-559.02179,207.119064,143.209244,-446.288696,355.788574,46.693398,-459.797272,196.178925,66.613808
195,-417.180969,432.980164,1051.17981,-421.352753,171.696106,1045.619629,-595.94458,353.822998,1086.717773,-594.172363,246.678177,1087.671387,-500.148407,486.772156,962.544128,-496.467102,121.647049,962.445129,-494.973022,439.00177,530.861572,-344.060944,149.249893,539.694275,-580.27179,382.219055,79.921661,-519.595093,206.796997,133.194168,-446.223755,355.621796,46.681446,-416.416534,195.241959,63.199745
196,-405.426605,433.171967,1050.148926,-409.072968,171.920441,1045.21228,-583.938599,353.482941,1086.28479,-582.097778,246.389236,1087.460693,-489.446991,486.588959,961.817871,-484.114929,121.371727,962.073792,-491.224701,438.755981,530.457947,-327.783081,149.139343,540.442261,-580.032837,382.011108,80.150551,-479.396698,206.19046,123.89109,-446.160797,355.456757,46.65918,-372.712006,194.178726,60.639545
197,-393.637695,433.302643,1048.890625,-396.761108,172.082169,1044.449951,-571.875,353.093018,1085.577637,-569.966736,246.058807,1086.94043,-478.652313,486.403046,960.918579,-471.782654,121.098442,961.32605,-487.26767,438.53125,530.003052,-312.030823,149.075623,540.691528,-579.790466,381.821442,80.386497,-438.552704,205.303787,115.495964,-446.104187,355.296875,46.62558,-328.771942,192.985977,59.094894
